fold,seed,image_id,method,stage,mse,psnr_db,ssim,delta_e00,element_count,below_zero_count,above_one_count,total_oor_count,below_zero_fraction,above_one_fraction,total_oor_fraction,mean_clip_magnitude_active,max_clip_magnitude
2,20260813,174.png,BOSR_FULL_B1,final,0.00033279491526618546,34.77823317864208,0.9785351157188416,1.3744624887494812,,,,,,,0.0,,
2,20260813,176.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0009277352711621634,30.32575931836387,0.9779110550880432,2.878770612415445,529200,23803,16156,39959,0.04497921390778534,0.03052910052910053,0.07550831443688587,0.007982729749858388,0.06090773269534111
2,20260813,176.png,RGB_ADD_FULL_B0P1,post-clipping,0.0009131009822589482,30.394811900312387,0.9822659492492676,2.833152288937052,529200,23803,16156,39959,0.04497921390778534,0.03052910052910053,0.07550831443688587,0.007982729749858388,0.06090773269534111
2,20260813,176.png,BOSR_FULL_B1,final,0.0009025628401988981,30.445225509718455,0.9761770367622375,2.7436603110184516,,,,,,,0.0,,
2,20260813,177.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0005639176560816546,32.487843075772915,0.9809801578521729,2.147368146838051,529200,21895,66,21961,0.04137377173091459,0.00012471655328798187,0.04149848828420257,0.011522788861874916,0.058873750269412994
2,20260813,177.png,RGB_ADD_FULL_B0P1,post-clipping,0.000553466523680371,32.569086422117486,0.9841927886009216,2.0922754186573473,529200,21895,66,21961,0.04137377173091459,0.00012471655328798187,0.04149848828420257,0.011522788861874916,0.058873750269412994
2,20260813,177.png,BOSR_FULL_B1,final,0.0005295255244948821,32.76113100938724,0.9780169129371643,2.1190850833109,,,,,,,0.0,,
2,20260813,180.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0009603864601923886,30.175539713817557,0.9799092411994934,2.48803204520968,529200,10242,0,10242,0.019353741496598638,0.0,0.019353741496598638,0.01991564304703515,0.053365327417850494
2,20260813,180.png,RGB_ADD_FULL_B0P1,post-clipping,0.0009493768635449667,30.22561356309661,0.9845167398452759,2.437179507165359,529200,10242,0,10242,0.019353741496598638,0.0,0.019353741496598638,0.01991564304703515,0.053365327417850494
2,20260813,180.png,BOSR_FULL_B1,final,0.0009662776092455745,30.148980838920416,0.9783793091773987,2.491126330510129,,,,,,,0.0,,
2,20260813,181.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00023617045479215712,36.26774434086205,0.9815934896469116,1.7266956660163955,529200,12781,113,12894,0.024151549508692367,0.00021352985638699925,0.024365079365079364,0.016339189624368342,0.05448645353317261
2,20260813,181.png,RGB_ADD_FULL_B0P1,post-clipping,0.00022559613835203482,36.46668338672543,0.9858711957931519,1.6725835285205006,529200,12781,113,12894,0.024151549508692367,0.00021352985638699925,0.024365079365079364,0.016339189624368342,0.05448645353317261
2,20260813,181.png,BOSR_FULL_B1,final,0.00023303792358058708,36.325733980229856,0.9793362617492676,1.6495528504326575,,,,,,,0.0,,
2,20260813,190.png,RGB_ADD_FULL_B0P1,pre-clipping,0.002113142594690145,26.750711958025942,0.9714745879173279,4.5843939310808794,529200,9826,8,9834,0.018567649281934995,1.511715797430083e-05,0.018582766439909297,0.02177166568324514,0.05549414083361626
2,20260813,190.png,RGB_ADD_FULL_B0P1,post-clipping,0.0021018403469993336,26.774002754868885,0.9768168926239014,4.529818159546194,529200,9826,8,9834,0.018567649281934995,1.511715797430083e-05,0.018582766439909297,0.02177166568324514,0.05549414083361626
2,20260813,190.png,BOSR_FULL_B1,final,0.002167481257192873,26.640446492994588,0.9698143601417542,4.59804034538043,,,,,,,0.0,,
2,20260813,200.png,RGB_ADD_FULL_B0P1,pre-clipping,0.000622925013484124,32.055642297294554,0.9684911370277405,2.639970481440755,529200,44367,0,44367,0.08383786848072562,0.0,0.08383786848072562,0.009182889485121684,0.05702526494860649
2,20260813,200.png,RGB_ADD_FULL_B0P1,post-clipping,0.0006101954592152549,32.145310284948174,0.9734534621238708,2.51413158287022,529200,44367,0,44367,0.08383786848072562,0.0,0.08383786848072562,0.009182889485121684,0.05702526494860649
2,20260813,200.png,BOSR_FULL_B1,final,0.00067402905417837,31.71321382697045,0.9614000916481018,2.610119341373768,,,,,,,0.0,,
2,20260813,207.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0021612329680694695,26.652984162293414,0.9768800139427185,3.7373692354703496,529200,8930,0,8930,0.016874527588813304,0.0,0.016874527588813304,0.02072619989610234,0.05562206730246544
2,20260813,207.png,RGB_ADD_FULL_B0P1,post-clipping,0.0021512563876048244,26.673078271362442,0.9798455834388733,3.689806611353293,529200,8930,0,8930,0.016874527588813304,0.0,0.016874527588813304,0.02072619989610234,0.05562206730246544
2,20260813,207.png,BOSR_FULL_B1,final,0.002127035012761733,26.72225361190799,0.9750587344169617,3.7298963647386314,,,,,,,0.0,,
2,20260813,210.png,RGB_ADD_FULL_B0P1,pre-clipping,0.001602610379680268,27.951720487762724,0.9678528308868408,3.34490276984779,529200,40258,0,40258,0.07607331821617536,0.0,0.07607331821617536,0.010777271007315877,0.058524470776319504
2,20260813,210.png,RGB_ADD_FULL_B0P1,post-clipping,0.001586378358625495,27.995932234079206,0.977952778339386,3.2995106377448566,529200,40258,0,40258,0.07607331821617536,0.0,0.07607331821617536,0.010777271007315877,0.058524470776319504
2,20260813,210.png,BOSR_FULL_B1,final,0.0015695658023937003,28.042204722433727,0.9719207286834717,3.3434489487844496,,,,,,,0.0,,
2,20260813,224.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0009661806322534038,30.149416724899236,0.9219672679901123,2.9233289953034864,529200,49269,1,49270,0.09310090702947846,1.8896447467876038e-06,0.09310279667422525,0.01611454988420223,0.055449794977903366
2,20260813,224.png,RGB_ADD_FULL_B0P1,post-clipping,0.0009286553507600674,30.321454345905142,0.9710206389427185,2.8338418462623736,529200,49269,1,49270,0.09310090702947846,1.8896447467876038e-06,0.09310279667422525,0.01611454988420223,0.055449794977903366
2,20260813,224.png,BOSR_FULL_B1,final,0.0009140463008385205,30.390318046060155,0.9617798328399658,2.901490987529501,,,,,,,0.0,,
2,20260813,226.png,RGB_ADD_FULL_B0P1,pre-clipping,0.000195085958795799,37.09773987586257,0.9797945022583008,1.4584901343417813,529200,12299,1,12300,0.023240740740740742,1.8896447467876038e-06,0.023242630385487528,0.019743025626060156,0.06105441600084305
2,20260813,226.png,RGB_ADD_FULL_B0P1,post-clipping,0.00018175252886195892,37.405195377555614,0.9887009859085083,1.4015726295514295,529200,12299,1,12300,0.023240740740740742,1.8896447467876038e-06,0.023242630385487528,0.019743025626060156,0.06105441600084305
2,20260813,226.png,BOSR_FULL_B1,final,0.00019150729261449076,37.17814683408525,0.9812818765640259,1.4245691249672285,,,,,,,0.0,,
2,20260813,228.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00027907948315881445,35.542720899837164,0.9767733812332153,1.8000662770811757,529200,10262,0,10262,0.01939153439153439,0.0,0.01939153439153439,0.024304657267919957,0.05981646850705147
2,20260813,228.png,RGB_ADD_FULL_B0P1,post-clipping,0.00026464769449515677,35.77331885056022,0.9891324043273926,1.7426521127493826,529200,10262,0,10262,0.01939153439153439,0.0,0.01939153439153439,0.024304657267919957,0.05981646850705147
2,20260813,228.png,BOSR_FULL_B1,final,0.00025189657328456906,35.98777740456334,0.9812803268432617,1.6075325325774623,,,,,,,0.0,,
2,20260813,230.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0001705693913111874,37.68098900350851,0.9802971482276917,1.3974946983981824,529200,15957,7,15964,0.030153061224489797,1.3227513227513228e-05,0.03016628873771731,0.016422791657730147,0.05800569802522659
2,20260813,230.png,RGB_ADD_FULL_B0P1,post-clipping,0.0001576770930417794,38.02231395372144,0.987007737159729,1.3369702709650093,529200,15957,7,15964,0.030153061224489797,1.3227513227513228e-05,0.03016628873771731,0.016422791657730147,0.05800569802522659
2,20260813,230.png,BOSR_FULL_B1,final,0.00015287865660854887,38.156531422145406,0.9804774522781372,1.3032331197843223,,,,,,,0.0,,
2,20260813,232.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0003111404832988668,35.07043478028363,0.9800952672958374,1.8444944936967163,529200,10757,0,10757,0.020326908541194254,0.0,0.020326908541194254,0.02223003609029377,0.06565934419631958
2,20260813,232.png,RGB_ADD_FULL_B0P1,post-clipping,0.00029802107777112557,35.25753019024508,0.9876076579093933,1.7845345534182724,529200,10757,0,10757,0.020326908541194254,0.0,0.020326908541194254,0.02223003609029377,0.06565934419631958
2,20260813,232.png,BOSR_FULL_B1,final,0.0003073678653443419,35.12341539026042,0.9800338745117188,1.8048219662931382,,,,,,,0.0,,
2,20260813,235.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0005846647340119739,32.330931012814126,0.9800822138786316,2.0540134131746504,529200,23643,537,24180,0.04467687074829932,0.0010147392290249433,0.045691609977324264,0.01129799833544775,0.05587266758084297
2,20260813,235.png,RGB_ADD_FULL_B0P1,post-clipping,0.0005730400064524414,32.418150569592704,0.9843409657478333,2.016647568325427,529200,23643,537,24180,0.04467687074829932,0.0010147392290249433,0.045691609977324264,0.01129799833544775,0.05587266758084297
2,20260813,235.png,BOSR_FULL_B1,final,0.0006019568095589359,32.20434668282259,0.9784838557243347,2.0939243742357894,,,,,,,0.0,,
2,20260813,237.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0016203549354503544,27.903898437144377,0.9742053151130676,3.9775803321129723,529200,10006,0,10006,0.018907785336356765,0.0,0.018907785336356765,0.023479726868024374,0.05753592401742935
2,20260813,237.png,RGB_ADD_FULL_B0P1,post-clipping,0.0016070079342058524,27.93981979009329,0.9835070371627808,3.9200348535171874,529200,10006,0,10006,0.018907785336356765,0.0,0.018907785336356765,0.023479726868024374,0.05753592401742935
2,20260813,237.png,BOSR_FULL_B1,final,0.0015925789292463718,27.97899034542557,0.9756853580474854,3.932446609274661,,,,,,,0.0,,
2,20260813,239.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00015898235427692123,37.98651076091094,0.9529353380203247,1.6866227037827408,529200,48739,0,48739,0.09209939531368103,0.0,0.09209939531368103,0.012460908374954381,0.056352436542510986
2,20260813,239.png,RGB_ADD_FULL_B0P1,post-clipping,0.0001342230459139696,38.72172909994322,0.984464168548584,1.5925884082698096,529200,48739,0,48739,0.09209939531368103,0.0,0.09209939531368103,0.012460908374954381,0.056352436542510986
2,20260813,239.png,BOSR_FULL_B1,final,0.00014499095684079573,38.386590840865125,0.9764544367790222,1.5707873745071588,,,,,,,0.0,,
2,20260813,243.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00013712812206415767,38.62873471506199,0.9814844131469727,1.2899128755833926,529200,9223,0,9223,0.01742819349962207,0.0,0.01742819349962207,0.022785977396029305,0.0586828850209713
2,20260813,243.png,RGB_ADD_FULL_B0P1,post-clipping,0.00012606524712084155,38.994046205151605,0.985039234161377,1.2369139318132756,529200,9223,0,9223,0.01742819349962207,0.0,0.01742819349962207,0.022785977396029305,0.0586828850209713
2,20260813,243.png,BOSR_FULL_B1,final,0.00012202367176809298,39.13555910956238,0.9799441695213318,1.092224511868245,,,,,,,0.0,,
2,20260813,248.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0009731730857386024,30.118099105065713,0.9762331247329712,3.0330346940974233,529200,9888,0,9888,0.01868480725623583,0.0,0.01868480725623583,0.02524889288165277,0.06318902224302292
2,20260813,248.png,RGB_ADD_FULL_B0P1,post-clipping,0.0009584799761487052,30.184169556486843,0.9862871766090393,2.973522198890811,529200,9888,0,9888,0.01868480725623583,0.0,0.01868480725623583,0.02524889288165277,0.06318902224302292
2,20260813,248.png,BOSR_FULL_B1,final,0.0009861311400890076,30.060653268134686,0.9784846305847168,3.031407411706834,,,,,,,0.0,,
2,20260813,249.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0010527563361463113,29.776721360439137,0.9773338437080383,3.186694187880283,529200,25463,1,25464,0.04811602418745276,1.8896447467876038e-06,0.048117913832199544,0.01138484406450824,0.05721670389175415
2,20260813,249.png,RGB_ADD_FULL_B0P1,post-clipping,0.0010413607693687368,29.823987872975458,0.9804908037185669,3.1177974450089936,529200,25463,1,25464,0.04811602418745276,1.8896447467876038e-06,0.048117913832199544,0.01138484406450824,0.05721670389175415
2,20260813,249.png,BOSR_FULL_B1,final,0.0011131271023104882,29.53455242960468,0.9741419553756714,3.1798317758417634,,,,,,,0.0,,
2,20260813,256.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0004588686286015323,33.383116326321286,0.9706248044967651,2.109484931389016,529200,21173,9,21182,0.04000944822373394,1.7006802721088435e-05,0.04002645502645503,0.017932062508703835,0.061302781105041504
2,20260813,256.png,RGB_ADD_FULL_B0P1,post-clipping,0.00044026098491248175,33.562897991827,0.985579788684845,2.043394933391752,529200,21173,9,21182,0.04000944822373394,1.7006802721088435e-05,0.04002645502645503,0.017932062508703835,0.061302781105041504
2,20260813,256.png,BOSR_FULL_B1,final,0.000459017724559902,33.381705442450084,0.977921187877655,2.064963000872973,,,,,,,0.0,,
2,20260813,257.png,RGB_ADD_FULL_B0P1,pre-clipping,0.000753634815625246,31.228390466739523,0.9797351956367493,2.493385225707472,529200,44065,0,44065,0.08326719576719577,0.0,0.08326719576719577,0.007372870510293192,0.05489085242152214
2,20260813,257.png,RGB_ADD_FULL_B0P1,post-clipping,0.0007434584192260956,31.287433160534466,0.9822612404823303,2.4623203078404705,529200,44065,0,44065,0.08326719576719577,0.0,0.08326719576719577,0.007372870510293192,0.05489085242152214
2,20260813,257.png,BOSR_FULL_B1,final,0.0007364846110521787,31.328363233698163,0.9757706522941589,2.5330920406694224,,,,,,,0.0,,
2,20260813,258.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0012231598022037183,29.125167999698128,0.9763427376747131,3.450808303635298,529200,11177,0,11177,0.021120559334845048,0.0,0.021120559334845048,0.01982536888357687,0.05724671110510826
2,20260813,258.png,RGB_ADD_FULL_B0P1,post-clipping,0.001211917857890732,29.165268150490412,0.9814301133155823,3.394029608563144,529200,11177,0,11177,0.021120559334845048,0.0,0.021120559334845048,0.01982536888357687,0.05724671110510826
2,20260813,258.png,BOSR_FULL_B1,final,0.0012633211295691878,28.98486240044223,0.9745432138442993,3.452087173174094,,,,,,,0.0,,
2,20260813,262.png,RGB_ADD_FULL_B0P1,pre-clipping,0.001224427864622285,29.120667956101492,0.9768128395080566,3.5608344491609727,529200,20585,0,20585,0.038898337112622826,0.0,0.038898337112622826,0.010404669761069756,0.0609920509159565
2,20260813,262.png,RGB_ADD_FULL_B0P1,post-clipping,0.001216055293960064,29.150466772707052,0.9775136709213257,3.504030591606344,529200,20585,0,20585,0.038898337112622826,0.0,0.038898337112622826,0.010404669761069756,0.0609920509159565
2,20260813,262.png,BOSR_FULL_B1,final,0.0013147946774268134,28.81142062704836,0.971893310546875,3.581464097913051,,,,,,,0.0,,
2,20260813,263.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00013970858103863054,38.54776918271823,0.9810318350791931,1.1778426207134778,529200,12584,0,12584,0.023779289493575207,0.0,0.023779289493575207,0.019192528759306604,0.06649933010339737
2,20260813,263.png,RGB_ADD_FULL_B0P1,post-clipping,0.0001263583417009564,38.98396082314608,0.9898951053619385,1.119777352435165,529200,12584,0,12584,0.023779289493575207,0.0,0.023779289493575207,0.019192528759306604,0.06649933010339737
2,20260813,263.png,BOSR_FULL_B1,final,0.00013871206597332339,38.578857598516194,0.9823268055915833,1.1479129464244384,,,,,,,0.0,,
2,20260813,278.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0007252643562846287,31.39503665774541,0.9774271249771118,2.632654211464878,529200,9352,64,9416,0.017671957671957672,0.00012093726379440664,0.01779289493575208,0.022781865571174675,0.0599239356815815
2,20260813,278.png,RGB_ADD_FULL_B0P1,post-clipping,0.0007136614975718511,31.465077330358987,0.9839666485786438,2.57779996559015,529200,9352,64,9416,0.017671957671957672,0.00012093726379440664,0.01779289493575208,0.022781865571174675,0.0599239356815815
2,20260813,278.png,BOSR_FULL_B1,final,0.0007027931762249761,31.53172463941435,0.977164089679718,2.567353063683933,,,,,,,0.0,,
2,20260813,291.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00017714715933739194,37.51665807451532,0.9826077222824097,1.286191250575786,529200,22867,5,22872,0.04321050642479214,9.44822373393802e-06,0.04321995464852608,0.010237122728586397,0.057198841124773026
2,20260813,291.png,RGB_ADD_FULL_B0P1,post-clipping,0.00016734186209375087,37.763954027188895,0.9853202104568481,1.232062180517768,529200,22867,5,22872,0.04321050642479214,9.44822373393802e-06,0.04321995464852608,0.010237122728586397,0.057198841124773026
2,20260813,291.png,BOSR_FULL_B1,final,0.0001964377939493891,37.06774951759874,0.9794278144836426,1.3225953260226706,,,,,,,0.0,,
2,20260813,294.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0003438414860122443,34.63641724917071,0.9810344576835632,1.9040523933409663,529200,38932,37,38969,0.073567649281935,6.991685563114135e-05,0.07363756613756614,0.008230017193043119,0.04762407764792442
2,20260813,294.png,RGB_ADD_FULL_B0P1,post-clipping,0.00033286620319735724,34.77730297694053,0.9845248460769653,1.8581732653468868,529200,38932,37,38969,0.073567649281935,6.991685563114135e-05,0.07363756613756614,0.008230017193043119,0.04762407764792442
2,20260813,294.png,BOSR_FULL_B1,final,0.0003438776440834538,34.635960572887335,0.9787671566009521,1.8029027383020189,,,,,,,0.0,,
2,20260813,307.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0008749102621544856,30.580364894345223,0.9798170328140259,2.592042839320798,529200,20235,13,20248,0.038236961451247165,2.4565381708238852e-05,0.0382615268329554,0.012831208296501789,0.06325412541627884
2,20260813,307.png,RGB_ADD_FULL_B0P1,post-clipping,0.0008634526829733319,30.63761456691342,0.9839041829109192,2.542208777371867,529200,20235,13,20248,0.038236961451247165,2.4565381708238852e-05,0.0382615268329554,0.012831208296501789,0.06325412541627884
2,20260813,307.png,BOSR_FULL_B1,final,0.0008353756417632414,30.781181922287143,0.9781550168991089,2.559856349144515,,,,,,,0.0,,
2,20260813,311.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0007656428255046303,31.159737827022415,0.9544406533241272,2.733112313182727,529200,26001,0,26001,0.04913265306122449,0.0,0.04913265306122449,0.018480791329394827,0.04556569829583168
2,20260813,311.png,RGB_ADD_FULL_B0P1,post-clipping,0.0007417149590899535,31.297629619418153,0.9805413484573364,2.6784781094307215,529200,26001,0,26001,0.04913265306122449,0.0,0.04913265306122449,0.018480791329394827,0.04556569829583168
2,20260813,311.png,BOSR_FULL_B1,final,0.0007474124219199299,31.26439688495413,0.9738075733184814,2.7070952990298593,,,,,,,0.0,,
2,20260813,320.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0002912720388555685,35.357012041934006,0.9803981184959412,1.8458492726987656,529200,9612,0,9612,0.018163265306122448,0.0,0.018163265306122448,0.024747632308898468,0.0582767091691494
2,20260813,320.png,RGB_ADD_FULL_B0P1,post-clipping,0.00027742753427553496,35.56850438033814,0.9878128170967102,1.7887290710765245,529200,9612,0,9612,0.018163265306122448,0.0,0.018163265306122448,0.024747632308898468,0.0582767091691494
2,20260813,320.png,BOSR_FULL_B1,final,0.0003034328587165306,35.17937391292941,0.9807741045951843,1.8080598903010654,,,,,,,0.0,,
2,20260813,329.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00017989402994223077,37.44983249140095,0.9781824350357056,1.7024179385187128,529200,10277,29,10306,0.019419879062736206,5.4799697656840517e-05,0.019474678760393046,0.022670022470321873,0.055371273308992386
2,20260813,329.png,RGB_ADD_FULL_B0P1,post-clipping,0.00016698839592405905,37.7731370706347,0.9878355264663696,1.644314979628019,529200,10277,29,10306,0.019419879062736206,5.4799697656840517e-05,0.019474678760393046,0.022670022470321873,0.055371273308992386
2,20260813,329.png,BOSR_FULL_B1,final,0.00017095270427144535,37.671240247832856,0.9801324605941772,1.5528270045304027,,,,,,,0.0,,
2,20260813,333.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00038574963007344487,34.13694481744759,0.9815608263015747,1.8333276163993122,529200,15129,21,15150,0.02858843537414966,3.968253968253968e-05,0.0286281179138322,0.013529668577701477,0.05380697175860405
2,20260813,333.png,RGB_ADD_FULL_B0P1,post-clipping,0.00037562908437047533,34.252407883638924,0.9849954843521118,1.7883953311622627,529200,15129,21,15150,0.02858843537414966,3.968253968253968e-05,0.0286281179138322,0.013529668577701477,0.05380697175860405
2,20260813,333.png,BOSR_FULL_B1,final,0.0003426742959825041,34.651184708010156,0.9794967770576477,1.7382621090192056,,,,,,,0.0,,
2,20260813,340.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00017262495673006474,37.62896417272959,0.9821164608001709,1.522746468407632,529200,56503,0,56503,0.10677059712773998,0.0,0.10677059712773998,0.00578025078202357,0.03970997780561447
2,20260813,340.png,RGB_ADD_FULL_B0P1,post-clipping,0.00016462266836279367,37.83510363127159,0.9814754724502563,1.4674331245499974,529200,56503,0,56503,0.10677059712773998,0.0,0.10677059712773998,0.00578025078202357,0.03970997780561447
2,20260813,340.png,BOSR_FULL_B1,final,0.0001771375175842047,37.51689445844491,0.9759119749069214,1.5032526467633638,,,,,,,0.0,,
2,20260813,344.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00024793260489462714,36.056663566742905,0.9813181161880493,1.6029383109304467,529200,50298,147,50445,0.0950453514739229,0.0002777777777777778,0.09532312925170068,0.007078312865291935,0.052037544548511505
2,20260813,344.png,RGB_ADD_FULL_B0P1,post-clipping,0.0002369026972063775,36.254299946796074,0.9846422076225281,1.5727331430734506,529200,50298,147,50445,0.0950453514739229,0.0002777777777777778,0.09532312925170068,0.007078312865291935,0.052037544548511505
2,20260813,344.png,BOSR_FULL_B1,final,0.0002558787375930139,35.91965800590634,0.9784066677093506,1.607112627418014,,,,,,,0.0,,
2,20260813,357.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0007109478033963298,31.48162283277374,0.9800583720207214,2.452076330624832,529200,9410,2,9412,0.01778155706727135,3.7792894935752077e-06,0.01778533635676493,0.022049918141374327,0.06754924356937408
2,20260813,357.png,RGB_ADD_FULL_B0P1,post-clipping,0.0006994536033623287,31.552410881371287,0.9837320446968079,2.4033940832257277,529200,9410,2,9412,0.01778155706727135,3.7792894935752077e-06,0.01778533635676493,0.022049918141374327,0.06754924356937408
2,20260813,357.png,BOSR_FULL_B1,final,0.0007555584767963003,31.21731917602714,0.9788668155670166,2.4560059964535728,,,,,,,0.0,,
2,20260813,361.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00011849678917156376,39.262934172822675,0.9816166162490845,1.169864141077842,529200,9206,0,9206,0.01739606953892668,0.0,0.01739606953892668,0.022958677129043474,0.05150218680500984
2,20260813,361.png,RGB_ADD_FULL_B0P1,post-clipping,0.00010697121346985402,39.70733077578339,0.9871197938919067,1.1169649111967328,529200,9206,0,9206,0.01739606953892668,0.0,0.01739606953892668,0.022958677129043474,0.05150218680500984
2,20260813,361.png,BOSR_FULL_B1,final,0.00011490370739217468,39.3966595848327,0.9807693958282471,1.1140243697941354,,,,,,,0.0,,
2,20260813,371.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00016031349628538625,37.95029914230149,0.9794911742210388,1.4299818342921577,529200,10852,2189,13041,0.02050642479213908,0.004136432350718065,0.024642857142857143,0.019546751782704964,0.057051289826631546
2,20260813,371.png,RGB_ADD_FULL_B0P1,post-clipping,0.0001460826084683187,38.35401484926953,0.9890748858451843,1.368991065246887,529200,10852,2189,13041,0.02050642479213908,0.004136432350718065,0.024642857142857143,0.019546751782704964,0.057051289826631546
2,20260813,371.png,BOSR_FULL_B1,final,0.00016897664869172977,37.72173307487058,0.9810812473297119,1.4439231195175637,,,,,,,0.0,,
2,20260813,376.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0006596717163725286,31.806721360296926,0.9752775430679321,2.5379666993325984,529200,11578,12367,23945,0.02187830687830688,0.023369236583522298,0.04524754346182917,0.012167703939014379,0.05363049730658531
2,20260813,376.png,RGB_ADD_FULL_B0P1,post-clipping,0.0006431683025207162,31.916753672128948,0.9882647395133972,2.4721606689296642,529200,11578,12367,23945,0.02187830687830688,0.023369236583522298,0.04524754346182917,0.012167703939014379,0.05363049730658531
2,20260813,376.png,BOSR_FULL_B1,final,0.0006327937141230639,31.98737843567311,0.9800251722335815,2.503962822701237,,,,,,,0.0,,
2,20260813,388.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0010581918154076682,29.754356018448167,0.9755796790122986,3.433784891576173,529200,10085,0,10085,0.019057067271352986,0.0,0.019057067271352986,0.024219462600105844,0.05457965284585953
2,20260813,388.png,RGB_ADD_FULL_B0P1,post-clipping,0.0010442915577408,29.811782329042224,0.9860029220581055,3.373207035342175,529200,10085,0,10085,0.019057067271352986,0.0,0.019057067271352986,0.024219462600105844,0.05457965284585953
2,20260813,388.png,BOSR_FULL_B1,final,0.0010596635526635076,29.748320030518624,0.9776771664619446,3.396836476205023,,,,,,,0.0,,
2,20260813,397.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0013875887832159306,28.577392195010034,0.9782036542892456,3.3043199249789694,529200,10145,20,10165,0.019170445956160242,3.779289493575208e-05,0.019208238851095995,0.0182213320712416,0.05176333338022232
2,20260813,397.png,RGB_ADD_FULL_B0P1,post-clipping,0.0013780300535074894,28.607413107809787,0.9808660745620728,3.2566209547280027,529200,10145,20,10165,0.019170445956160242,3.779289493575208e-05,0.019208238851095995,0.0182213320712416,0.05176333338022232
2,20260813,397.png,BOSR_FULL_B1,final,0.0012987696111866427,28.864678816169878,0.9760988354682922,3.21421232194055,,,,,,,0.0,,
3,20260813,4.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00040080371616540045,33.97068260437604,0.9346430897712708,2.5215364449444198,529200,35530,13842,49372,0.06713907785336357,0.026156462585034013,0.09329554043839758,0.0194986597517171,0.08704806864261627
3,20260813,4.png,RGB_ADD_FULL_B0P1,post-clipping,0.0003293637831496953,34.82324157573599,0.9716066718101501,2.3261596409137044,529200,35530,13842,49372,0.06713907785336357,0.026156462585034013,0.09329554043839758,0.0194986597517171,0.08704806864261627
3,20260813,4.png,BOSR_FULL_B1,final,0.0003226945558619585,34.91208361460224,0.9633417129516602,2.2264906620382585,,,,,,,0.0,,
3,20260813,12.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00013453580069809965,38.71162132191385,0.9755213260650635,0.9654314391439803,529200,15840,0,15840,0.029931972789115645,0.0,0.029931972789115645,0.027953763253456925,0.08892331272363663
3,20260813,12.png,RGB_ADD_FULL_B0P1,post-clipping,9.14942965888614e-05,40.386059773782094,0.9896656274795532,0.8624474801910762,529200,15840,0,15840,0.029931972789115645,0.0,0.029931972789115645,0.027953763253456925,0.08892331272363663
3,20260813,12.png,BOSR_FULL_B1,final,0.00010032188600519006,39.98604311900643,0.9817395210266113,0.881713632231036,,,,,,,0.0,,
3,20260813,14.png,RGB_ADD_FULL_B0P1,pre-clipping,0.00020363704653721075,36.9114321040652,0.9658141732215881,1.6692621476837732,529200,15013,0,15013,0.0283692365835223,0.0,0.0283692365835223,0.04109985886115302,0.09028232097625732
3,20260813,14.png,RGB_ADD_FULL_B0P1,post-clipping,0.00013944443901746067,38.55598800524405,0.9854934811592102,1.5325931972784523,529200,15013,0,15013,0.0283692365835223,0.0,0.0283692365835223,0.04109985886115302,0.09028232097625732
3,20260813,14.png,BOSR_FULL_B1,final,0.00016317912861926924,37.87335390344053,0.9755385518074036,1.6964272660683541,,,,,,,0.0,,
3,20260813,21.png,RGB_ADD_FULL_B0P1,pre-clipping,0.0005708877068227702,32.43449308747596,0.7883920073509216,2.5224159173414313,529200,93188,60,93248,0.17609221466364325,0.00011337868480725624,0.17620559334845048,0.035756405526005945,0.08781760931015015
